map_id,team,agent_1,agent_2,agent_3,agent_4,agent_5,source
660492_0,555,Phoenix,Neon,Killjoy,Fade,Astra,vlr
660492_2,555,Neon,Omen,Jett,Cypher,Sova,vlr
660493_0,XOXO-01,Vyse,Neon,Raze,Fade,Omen,vlr
660493_2,XOXO-01,Vyse,Neon,Phoenix,Brimstone,Fade,vlr
660493_3,XOXO-01,Breach,Killjoy,Sova,Neon,Omen,vlr
660494_0,NongKaiTod,Omen,Fade,Vyse,Neon,Raze,vlr
660495_0,XOXO-01,Neon,Viper,Jett,Sova,Omen,vlr
660495_2,XOXO-01,Vyse,Neon,Phoenix,Brimstone,Fade,vlr
660495_3,XOXO-01,Sova,Killjoy,Neon,Breach,Omen,vlr
660496_2,NongKaiTod,Raze,Vyse,Neon,Fade,Omen,vlr
660498_2,Team NKT,KAY/O,Skye,Cypher,Omen,Neon,vlr
660492_0,555,Phoenix,Neon,Killjoy,Fade,Astra,vlr
660492_2,555,Neon,Omen,Jett,Cypher,Sova,vlr
660498_2,Team NKT,KAY/O,Skye,Cypher,Omen,Neon,vlr
660491_0,555,Omen,Neon,Viper,Raze,Skye,vlr
660491_2,555,Killjoy,Phoenix,Astra,Fade,Neon,vlr
660496_2,NongKaiTod,Raze,Vyse,Neon,Fade,Omen,vlr
660436_0,Zorvex,Omen,Sova,Jett,Neon,Killjoy,vlr
660436_2,Zorvex,Chamber,Astra,Sova,Phoenix,Neon,vlr
660436_3,Zorvex,Raze,Omen,Fade,Neon,Vyse,vlr
660437_2,Fortune Puwa,Neon,Cypher,Sova,Phoenix,Omen,vlr
660438_2,Homeless,Omen,Neon,Viper,KAY/O,Sova,vlr
660439_2,NU BULLDOGS,Sova,Jett,Omen,Cypher,Neon,vlr
660440_2,Jade Lions,Chamber,Fade,Viper,Neon,Omen,vlr
660440_3,Jade Lions,Phoenix,Omen,Cypher,Neon,Fade,vlr
660441_0,NAOS,Brimstone,KAY/O,Sage,Neon,Gekko,vlr
660442_2,NAOS,Vyse,Astra,Fade,Neon,Phoenix,vlr
660443_0,Jade Lions,Phoenix,Chamber,Fade,Jett,Astra,vlr
660443_3,Jade Lions,Omen,Cypher,Jett,Breach,Skye,vlr
660444_0,Fortune Puwa,Raze,Cypher,Omen,Fade,Neon,vlr
660444_3,Fortune Puwa,Neon,Cypher,Phoenix,Omen,Sova,vlr
660445_0,NU BULLDOGS,Omen,Vyse,Raze,Fade,Neon,vlr
660445_2,NU BULLDOGS,Raze,Fade,Omen,Viper,Neon,vlr
660446_0,Zorvex,Neon,Omen,Viper,Sova,Jett,vlr
660446_2,Zorvex,Neon,Raze,Fade,Viper,Omen,vlr
660447_0,NU BULLDOGS,Neon,Vyse,Omen,Fade,Raze,vlr
660447_3,NU BULLDOGS,Neon,Omen,Viper,Fade,Raze,vlr
660448_0,Jade Lions,Sova,Viper,Omen,Jett,Neon,vlr
660448_2,Jade Lions,Brimstone,Viper,Neon,Skye,Chamber,vlr
660449_0,Jade Lions,Viper,Jett,Sova,Harbor,Phoenix,vlr
660443_0,Jade Lions,Phoenix,Chamber,Fade,Jett,Astra,vlr
660443_3,Jade Lions,Omen,Cypher,Jett,Breach,Skye,vlr
660449_0,Jade Lions,Viper,Jett,Sova,Harbor,Phoenix,vlr
660448_0,Jade Lions,Sova,Viper,Omen,Jett,Neon,vlr
660448_2,Jade Lions,Brimstone,Viper,Neon,Skye,Chamber,vlr
660442_2,NAOS,Vyse,Astra,Fade,Neon,Phoenix,vlr
660447_0,NU BULLDOGS,Neon,Vyse,Omen,Fade,Raze,vlr
660447_3,NU BULLDOGS,Neon,Omen,Viper,Fade,Raze,vlr
659579_0,Breakpoint,Iso,Killjoy,Omen,Sova,Neon,vlr
659580_0,Galaxy ReigN,Raze,Omen,Cypher,Fade,Neon,vlr
659580_2,Galaxy ReigN,Omen,Jett,Cypher,Neon,Fade,vlr
659580_3,Galaxy ReigN,Sova,Astra,Jett,Neon,Viper,vlr
659582_2,Rival Esports,Iso,Sova,Viper,Neon,Harbor,vlr
659583_0,Trinity,Neon,Sova,Chamber,Viper,Omen,vlr
659583_3,Trinity,Astra,Sova,Jett,Omen,Neon,vlr
659584_2,Rival Esports,Viper,Killjoy,Omen,Sova,Neon,vlr
659585_2,Unsigned5,Vyse,Omen,Viper,Skye,Neon,vlr
659586_2,XLB,Neon,Sova,Killjoy,Viper,Omen,vlr
659587_2,Galaxy ReigN,Raze,Neon,Omen,Cypher,Skye,vlr
659587_3,Galaxy ReigN,Sova,Phoenix,Omen,Neon,Cypher,vlr
659589_2,Breakpoint,Sova,Jett,Astra,Chamber,Neon,vlr
659590_0,XLB,Sova,Neon,Harbor,Phoenix,Viper,vlr
659590_3,XLB,Killjoy,Omen,Neon,Sova,Viper,vlr
659591_0,XLB,Neon,Omen,Killjoy,Viper,Sova,vlr
659591_2,XLB,Raze,Chamber,Viper,Fade,Omen,vlr
659591_3,XLB,Phoenix,Viper,Neon,Sova,Harbor,vlr
659586_2,XLB,Neon,Sova,Killjoy,Viper,Omen,vlr
659585_2,Unsigned5,Vyse,Omen,Viper,Skye,Neon,vlr
659591_0,XLB,Neon,Omen,Killjoy,Viper,Sova,vlr
659591_2,XLB,Raze,Chamber,Viper,Fade,Omen,vlr
659591_3,XLB,Phoenix,Viper,Neon,Sova,Harbor,vlr
659590_0,XLB,Sova,Neon,Harbor,Phoenix,Viper,vlr
659590_3,XLB,Killjoy,Omen,Neon,Sova,Viper,vlr
676655_0,TANSA,Chamber,Sova,Jett,Phoenix,Omen,vlr
676655_3,TANSA,Jett,Sova,Omen,Reyna,Cypher,vlr
676656_0,Biztech Society,Clove,Raze,Jett,Vyse,Fade,vlr
676656_2,Biztech Society,Raze,Sova,Chamber,Jett,Clove,vlr
676657_0,AUEC,Phoenix,Deadlock,Sova,Clove,Jett,vlr
676657_0,AUEC,Phoenix,Deadlock,Sova,Clove,Jett,vlr
676656_0,Biztech Society,Clove,Raze,Jett,Vyse,Fade,vlr
676656_2,Biztech Society,Raze,Sova,Chamber,Jett,Clove,vlr
676655_0,TANSA,Chamber,Sova,Jett,Phoenix,Omen,vlr
676655_3,TANSA,Jett,Sova,Omen,Reyna,Cypher,vlr
675241_0,Team Spire,Vyse,Viper,Omen,Fade,Neon,vlr
675241_2,Team Spire,Raze,Viper,Fade,Omen,Vyse,vlr
675242_2,BAAM Esports,Sova,Killjoy,Neon,Omen,Jett,vlr
675243_0,Victory,Neon,Raze,Fade,Omen,Killjoy,vlr
675243_2,Victory,Sova,Raze,Neon,Killjoy,Astra,vlr
675244_0,Twelve Esports,Omen,Viper,Sova,Neon,Killjoy,vlr
675244_2,Twelve Esports,Omen,Vyse,Fade,Neon,Viper,vlr
675245_3,RAFHA eSPORTS,Viper,Sova,Neon,Jett,Omen,vlr
675246_0,Al-Ahli Esports,Harbor,Jett,Sova,Viper,Neon,vlr
675247_0,AlQadsiah Esports,Viper,Fade,Killjoy,Omen,Raze,vlr
675247_2,AlQadsiah Esports,Killjoy,Sova,Neon,Viper,Omen,vlr
675247_3,AlQadsiah Esports,Sova,Jett,Viper,KAY/O,Harbor,vlr
675248_0,AlQadsiah Esports,Vyse,Viper,Neon,Skye,Omen,vlr
675248_2,AlQadsiah Esports,Harbor,Jett,KAY/O,Viper,Sova,vlr
675248_3,AlQadsiah Esports,KAY/O,Killjoy,Sova,Jett,Omen,vlr
675248_4,AlQadsiah Esports,Viper,Neon,Killjoy,Sova,Omen,vlr
675249_0,Victory,Skye,Jett,Viper,Astra,Raze,vlr
675249_2,Victory,Breach,Neon,Killjoy,Brimstone,Raze,vlr
675249_3,Victory,Jett,Chamber,Omen,Sova,Raze,vlr
675250_0,Team Spire,Viper,Neon,Sova,Omen,Killjoy,vlr
675250_2,Team Spire,Neon,Fade,Killjoy,Astra,Phoenix,vlr
675250_3,Team Spire,Viper,Vyse,Omen,Fade,Raze,vlr
675251_0,Twelve Esports,Neon,Vyse,Viper,Omen,Fade,vlr
675251_2,Twelve Esports,Omen,Raze,Breach,Viper,Fade,vlr
675251_3,Twelve Esports,Sova,KAY/O,Killjoy,Jett,Omen,vlr
675252_0,BAAM Esports,Omen,Raze,Viper,Vyse,Fade,vlr
675252_2,BAAM Esports,Omen,Neon,Jett,Sova,Cypher,vlr
675252_3,BAAM Esports,Omen,Viper,Sova,Jett,Neon,vlr
675253_0,Al-Ahli Esports,Sova,Phoenix,Omen,Neon,Cypher,vlr
675253_2,Al-Ahli Esports,Sova,Phoenix,Neon,Omen,Cypher,vlr
675253_3,Al-Ahli Esports,Fade,Raze,Omen,Viper,Neon,vlr
675254_3,RAFHA eSPORTS,Viper,Fade,Chamber,Neon,Omen,vlr
675248_0,AlQadsiah Esports,Vyse,Viper,Neon,Skye,Omen,vlr
675248_2,AlQadsiah Esports,Harbor,Jett,KAY/O,Viper,Sova,vlr
675248_3,AlQadsiah Esports,KAY/O,Killjoy,Sova,Jett,Omen,vlr
675248_4,AlQadsiah Esports,Viper,Neon,Killjoy,Sova,Omen,vlr
675254_3,RAFHA eSPORTS,Viper,Fade,Chamber,Neon,Omen,vlr
675253_0,Al-Ahli Esports,Sova,Phoenix,Omen,Neon,Cypher,vlr
675253_2,Al-Ahli Esports,Sova,Phoenix,Neon,Omen,Cypher,vlr
675253_3,Al-Ahli Esports,Fade,Raze,Omen,Viper,Neon,vlr
675247_0,AlQadsiah Esports,Viper,Fade,Killjoy,Omen,Raze,vlr
675247_2,AlQadsiah Esports,Killjoy,Sova,Neon,Viper,Omen,vlr
675247_3,AlQadsiah Esports,Sova,Jett,Viper,KAY/O,Harbor,vlr
675251_0,Twelve Esports,Neon,Vyse,Viper,Omen,Fade,vlr
675251_2,Twelve Esports,Omen,Raze,Breach,Viper,Fade,vlr
675251_3,Twelve Esports,Sova,KAY/O,Killjoy,Jett,Omen,vlr
661066_0,Galatasaray Esports,Vyse,Neon,Raze,Omen,Fade,vlr
661066_2,Galatasaray Esports,Viper,Omen,Neon,Jett,Sova,vlr
661067_0,FUT Esports Academy,Chamber,Brimstone,Neon,Fade,Breach,vlr
661067_2,FUT Esports Academy,Raze,Omen,Neon,Viper,Fade,vlr
661068_0,Misa Esports,Omen,Breach,Cypher,Sova,Neon,vlr
661069_3,REBORN,Phoenix,Viper,Neon,Sova,Harbor,vlr
661070_0,Beşiktaş Esports,Neon,Chamber,Fade,Phoenix,Omen,vlr
661070_2,Beşiktaş Esports,Omen,Vyse,Raze,Viper,Fade,vlr
661070_3,Beşiktaş Esports,Viper,Neon,Raze,Omen,Skye,vlr
661070_4,Beşiktaş Esports,Sova,Jett,Omen,Viper,Neon,vlr
661071_2,Fire Flux Esports,Neon,Cypher,Astra,Fade,Phoenix,vlr
661071_3,Fire Flux Esports,Vyse,Viper,Fade,Neon,Omen,vlr
661073_2,Fire Flux Esports,Fade,Neon,Viper,Omen,Vyse,vlr
661074_0,Galatasaray Esports,Cypher,Omen,Neon,Breach,Sova,vlr
661074_2,Galatasaray Esports,Neon,Omen,Viper,Jett,Sova,vlr
661075_2,FUT Esports Academy,Omen,Fade,Neon,Viper,Raze,vlr
661076_3,Misa Esports,Neon,Viper,Omen,Fade,Phoenix,vlr
661070_0,Beşiktaş Esports,Neon,Chamber,Fade,Phoenix,Omen,vlr
661070_2,Beşiktaş Esports,Omen,Vyse,Raze,Viper,Fade,vlr
661070_3,Beşiktaş Esports,Viper,Neon,Raze,Omen,Skye,vlr
661070_4,Beşiktaş Esports,Sova,Jett,Omen,Viper,Neon,vlr
661076_3,Misa Esports,Neon,Viper,Omen,Fade,Phoenix,vlr
661075_2,FUT Esports Academy,Omen,Fade,Neon,Viper,Raze,vlr
661069_3,REBORN,Phoenix,Viper,Neon,Sova,Harbor,vlr
661074_0,Galatasaray Esports,Cypher,Omen,Neon,Breach,Sova,vlr
661074_2,Galatasaray Esports,Neon,Omen,Viper,Jett,Sova,vlr
664907_0,RIZON,Omen,Sova,Vyse,Viper,Neon,vlr
664908_2,FOKUS,Omen,Viper,Raze,Neon,Fade,vlr
664909_2,FOKUS,Sova,Omen,Viper,Neon,KAY/O,vlr
664909_3,FOKUS,Fade,Omen,Raze,Viper,Neon,vlr
664909_4,FOKUS,Neon,Cypher,Phoenix,Sova,Omen,vlr
664909_5,FOKUS,Raze,Fade,Skye,Viper,Brimstone,vlr
664909_2,FOKUS,Sova,Omen,Viper,Neon,KAY/O,vlr
664909_3,FOKUS,Fade,Omen,Raze,Viper,Neon,vlr
664909_4,FOKUS,Neon,Cypher,Phoenix,Sova,Omen,vlr
664909_5,FOKUS,Raze,Fade,Skye,Viper,Brimstone,vlr
664908_2,FOKUS,Omen,Viper,Raze,Neon,Fade,vlr
664907_0,RIZON,Omen,Sova,Vyse,Viper,Neon,vlr
685123_0,Cobweb eSports,Jett,Chamber,Skye,Raze,Omen,vlr
685123_2,Cobweb eSports,Raze,Jett,Fade,Omen,Killjoy,vlr
685123_3,Cobweb eSports,Killjoy,Jett,Phoenix,Fade,Astra,vlr
685124_0,L9,Phoenix,Sova,Jett,Omen,Cypher,vlr
685124_3,L9,Chamber,Harbor,Jett,Viper,Sova,vlr
685125_0,L9,Jett,Cypher,Phoenix,Omen,Sova,vlr
685125_2,L9,Vyse,Fade,Viper,Omen,Raze,vlr
685125_3,L9,Astra,Jett,Phoenix,Chamber,Fade,vlr
685125_4,L9,Jett,Brimstone,Viper,Chamber,Skye,vlr
685125_0,L9,Jett,Cypher,Phoenix,Omen,Sova,vlr
685125_2,L9,Vyse,Fade,Viper,Omen,Raze,vlr
685125_3,L9,Astra,Jett,Phoenix,Chamber,Fade,vlr
685125_4,L9,Jett,Brimstone,Viper,Chamber,Skye,vlr
685124_0,L9,Phoenix,Sova,Jett,Omen,Cypher,vlr
685124_3,L9,Chamber,Harbor,Jett,Viper,Sova,vlr
685123_0,Cobweb eSports,Jett,Chamber,Skye,Raze,Omen,vlr
685123_2,Cobweb eSports,Raze,Jett,Fade,Omen,Killjoy,vlr
685123_3,Cobweb eSports,Killjoy,Jett,Phoenix,Fade,Astra,vlr
659474_0,Wuxi Titan Esports Club(Titan Esports Club),Phoenix,Sova,Viper,Neon,Harbor,vlr
659474_2,Wuxi Titan Esports Club(Titan Esports Club),Neon,Vyse,Raze,Omen,Fade,vlr
659475_0,TYLOO,Phoenix,Cypher,Fade,Omen,Neon,vlr
659475_3,TYLOO,Astra,Phoenix,Neon,Cypher,Fade,vlr
659476_2,Trace,Neon,Omen,Raze,Fade,Vyse,vlr
659478_0,JD Mall JDG Esports(JDG Esports),Raze,Neon,Omen,Vyse,Fade,vlr
659479_0,EDward Gaming,Cypher,Brimstone,Jett,Neon,Skye,vlr
659479_2,EDward Gaming,Raze,Fade,Omen,Vyse,Neon,vlr
659480_0,EDward Gaming,Viper,Omen,Jett,Raze,Skye,vlr
659480_2,EDward Gaming,Viper,Harbor,Sova,KAY/O,Jett,vlr
659481_3,Xi Lai Gaming,Sova,KAY/O,Viper,Neon,Omen,vlr
659481_4,Xi Lai Gaming,Killjoy,Omen,Neon,Viper,Sova,vlr
659482_0,TYLOO,Astra,Phoenix,Cypher,Neon,Fade,vlr
659483_0,Dragon Ranger Gaming,Cypher,Sova,Jett,Omen,Neon,vlr
659481_3,Xi Lai Gaming,Sova,KAY/O,Viper,Neon,Omen,vlr
659481_4,Xi Lai Gaming,Killjoy,Omen,Neon,Viper,Sova,vlr
659480_0,EDward Gaming,Viper,Omen,Jett,Raze,Skye,vlr
659480_2,EDward Gaming,Viper,Harbor,Sova,KAY/O,Jett,vlr
646419_0,HANAMI,Harbor,Sage,Fade,Vyse,Chamber,vlr
646419_2,HANAMI,Chamber,Sage,Harbor,Fade,Vyse,vlr
646420_0,INDIGO,Omen,Vyse,Neon,Fade,Viper,vlr
646420_2,INDIGO,Omen,Sova,Vyse,Neon,Chamber,vlr
646421_0,everlasting,Astra,Killjoy,Neon,Phoenix,Fade,vlr
646421_2,everlasting,Jett,Killjoy,Neon,Omen,Sova,vlr
646423_0,INDIGO,Omen,Viper,Fade,Neon,Vyse,vlr
646423_2,INDIGO,Sova,Chamber,Vyse,Omen,Neon,vlr
646424_0,FOKUS Sakura,Skye,Omen,Viper,Raze,Neon,vlr
646424_2,FOKUS Sakura,Omen,Sova,Killjoy,Viper,Neon,vlr
646425_0,HANAMI,Viper,Neon,Astra,Iso,Sova,vlr
646425_2,HANAMI,Omen,Killjoy,Neon,Sova,Viper,vlr
646426_2,LEO Azalea,Neon,Vyse,Omen,Sova,Chamber,vlr
646426_3,LEO Azalea,Neon,Astra,Chamber,Harbor,Skye,vlr
646427_0,everlasting,Raze,Omen,Fade,Killjoy,Neon,vlr
646427_2,everlasting,Omen,Neon,Phoenix,Cypher,Sova,vlr
646428_0,FOKUS Sakura,Neon,Sova,Omen,Viper,Killjoy,vlr
646428_2,FOKUS Sakura,Skye,Chamber,Viper,Omen,Neon,vlr
646424_0,FOKUS Sakura,Skye,Omen,Viper,Raze,Neon,vlr
646424_2,FOKUS Sakura,Omen,Sova,Killjoy,Viper,Neon,vlr
646428_0,FOKUS Sakura,Neon,Sova,Omen,Viper,Killjoy,vlr
646428_2,FOKUS Sakura,Skye,Chamber,Viper,Omen,Neon,vlr
646427_0,everlasting,Raze,Omen,Fade,Killjoy,Neon,vlr
646427_2,everlasting,Omen,Neon,Phoenix,Cypher,Sova,vlr
646423_0,INDIGO,Omen,Viper,Fade,Neon,Vyse,vlr
646423_2,INDIGO,Sova,Chamber,Vyse,Omen,Neon,vlr
646425_0,HANAMI,Viper,Neon,Astra,Iso,Sova,vlr
646425_2,HANAMI,Omen,Killjoy,Neon,Sova,Viper,vlr
671281_0,Alliance Guardians,Viper,Fade,Omen,Raze,Chamber,vlr
671281_2,Alliance Guardians,Raze,Viper,Omen,Skye,Chamber,vlr
671281_3,Alliance Guardians,KAY/O,Sova,Jett,Omen,Cypher,vlr
671282_2,NXG,Sova,Chamber,Jett,Omen,Phoenix,vlr
671282_3,NXG,Phoenix,Sova,Cypher,Jett,Omen,vlr
671283_0,Inters,Raze,Viper,Omen,Fade,Iso,vlr
671284_2,Alphaware Olympians,Jett,Sova,Omen,Viper,Killjoy,vlr
671285_0,Pigeons,Sova,Harbor,Jett,Viper,Phoenix,vlr
671285_2,Pigeons,Viper,Raze,Skye,Astra,Jett,vlr
671285_3,Pigeons,Skye,Phoenix,Astra,Jett,Cypher,vlr
671286_0,Max Passion,Sova,Cypher,Omen,Phoenix,Jett,vlr
671286_2,Max Passion,Sova,Omen,Cypher,Neon,Phoenix,vlr
671287_2,Kindred,Omen,Viper,Vyse,Raze,Fade,vlr
671289_3,why we peeking,Chamber,Sova,Omen,Jett,Iso,vlr
671290_3,Jackpot,KAY/O,Omen,Killjoy,Jett,Sova,vlr
671292_0,really good players,Jett,Sova,KAY/O,Clove,Sage,vlr
671292_2,really good players,Raze,Viper,Fade,Iso,Omen,vlr
671293_2,Inters,Sova,Vyse,Omen,KAY/O,Jett,vlr
671293_3,Inters,Raze,Iso,Fade,Omen,Viper,vlr
671294_0,baboons,Iso,Cypher,Sova,Omen,Jett,vlr
671294_2,baboons,Iso,Raze,Vyse,Omen,Fade,vlr
671295_0,Pigeons,Jett,Sova,Phoenix,Cypher,Astra,vlr
671295_2,Pigeons,Cypher,Phoenix,Jett,Skye,Astra,vlr
671295_3,Pigeons,Sova,Jett,Clove,Cypher,Phoenix,vlr
671296_0,Tempers,Jett,Sova,Vyse,Chamber,Omen,vlr
671296_2,Tempers,Jett,Viper,Chamber,Sova,Omen,vlr
671296_3,Tempers,Chamber,Raze,Omen,Fade,Viper,vlr
671297_0,Certified Turtles,Viper,Chamber,Omen,Fade,Raze,vlr
671298_2,why we peeking,Raze,Skye,Chamber,Sage,Clove,vlr
671299_2,really good players,Omen,Viper,Raze,Iso,Fade,vlr
671300_0,Patrick Star GIF,Clove,Sova,Viper,Killjoy,Jett,vlr
671302_0,retired at 21,Fade,Jett,Skye,Vyse,Omen,vlr
671302_2,retired at 21,Brimstone,Jett,Breach,Phoenix,Chamber,vlr
671303_2,Team Digital,KAY/O,Sova,Killjoy,Omen,Jett,vlr
671304_0,Patrick Star GIF,Raze,Viper,Fade,Iso,Omen,vlr
671304_2,Patrick Star GIF,Phoenix,Omen,Jett,Cypher,Sova,vlr
671305_0,Certified Turtles,Raze,Omen,Viper,Chamber,Fade,vlr
671306_0,Pigeons,Jett,Astra,Skye,Raze,Viper,vlr
671306_2,Pigeons,Raze,Jett,Fade,Cypher,Astra,vlr
671306_0,Pigeons,Jett,Astra,Skye,Raze,Viper,vlr
671306_2,Pigeons,Raze,Jett,Fade,Cypher,Astra,vlr
671304_0,Patrick Star GIF,Raze,Viper,Fade,Iso,Omen,vlr
671304_2,Patrick Star GIF,Phoenix,Omen,Jett,Cypher,Sova,vlr
671305_0,Certified Turtles,Raze,Omen,Viper,Chamber,Fade,vlr
671299_2,really good players,Omen,Viper,Raze,Iso,Fade,vlr
671300_0,Patrick Star GIF,Clove,Sova,Viper,Killjoy,Jett,vlr
669705_0,YAS Academy,Phoenix,Vyse,Omen,Neon,Sova,vlr
669705_2,YAS Academy,Sova,Omen,Neon,Phoenix,Cypher,vlr
669706_0,Royal Foxes,Sova,Neon,Breach,Cypher,Omen,vlr
669706_2,Royal Foxes,Omen,Raze,Viper,Fade,Neon,vlr
669707_0,VAY eSports,Sova,Omen,Cypher,Neon,Breach,vlr
669707_2,VAY eSports,Viper,Omen,Skye,Raze,Vyse,vlr
669708_0,Oxygen Gaming,Cypher,Jett,Astra,Phoenix,Fade,vlr
669708_2,Oxygen Gaming,Neon,Sova,Phoenix,Cypher,Omen,vlr
669708_3,Oxygen Gaming,Omen,Cypher,Neon,Phoenix,Sova,vlr
669709_0,FRG UK,Jett,Omen,Viper,Sova,Neon,vlr
669709_2,FRG UK,Phoenix,Killjoy,Astra,Neon,Fade,vlr
669709_3,FRG UK,Omen,Phoenix,Neon,Sova,Killjoy,vlr
669710_0,Glacial Guardians,Viper,Omen,Killjoy,Neon,Sova,vlr
669710_2,Glacial Guardians,Omen,Raze,Viper,Vyse,Fade,vlr
669711_0,FRG,Neon,Vyse,Fade,Viper,Omen,vlr
669711_2,FRG,Vyse,Viper,Omen,Skye,Neon,vlr
669711_3,FRG,Sova,Jett,Neon,Viper,Harbor,vlr
669712_0,Glacial Guardians,Neon,Sova,KAY/O,Omen,Killjoy,vlr
669712_2,Glacial Guardians,Omen,Phoenix,Sova,Cypher,Neon,vlr
669711_0,FRG,Neon,Vyse,Fade,Viper,Omen,vlr
669711_2,FRG,Vyse,Viper,Omen,Skye,Neon,vlr
669711_3,FRG,Sova,Jett,Neon,Viper,Harbor,vlr
669712_0,Glacial Guardians,Neon,Sova,KAY/O,Omen,Killjoy,vlr
669712_2,Glacial Guardians,Omen,Phoenix,Sova,Cypher,Neon,vlr
669709_0,FRG UK,Jett,Omen,Viper,Sova,Neon,vlr
669709_2,FRG UK,Phoenix,Killjoy,Astra,Neon,Fade,vlr
669709_3,FRG UK,Omen,Phoenix,Neon,Sova,Killjoy,vlr
669710_0,Glacial Guardians,Viper,Omen,Killjoy,Neon,Sova,vlr
669710_2,Glacial Guardians,Omen,Raze,Viper,Vyse,Fade,vlr
669707_0,VAY eSports,Sova,Omen,Cypher,Neon,Breach,vlr
669707_2,VAY eSports,Viper,Omen,Skye,Raze,Vyse,vlr
654969_0,Meikai Dolls,Iso,Sova,Neon,Viper,Cypher,vlr
654969_2,Meikai Dolls,Omen,Neon,Sova,Iso,Cypher,vlr
654970_0,Meikai Dolls,Neon,Raze,Omen,Chamber,Fade,vlr
654970_2,Meikai Dolls,Neon,Viper,Cypher,Sova,Iso,vlr
654971_0,Meikai Dolls,Iso,Omen,Neon,Yoru,Skye,vlr
654971_2,Meikai Dolls,Killjoy,Omen,Phoenix,Neon,Sova,vlr
654972_2,Ninetails,Phoenix,Sova,Astra,Viper,Neon,vlr
654971_0,Meikai Dolls,Iso,Omen,Neon,Yoru,Skye,vlr
654971_2,Meikai Dolls,Killjoy,Omen,Phoenix,Neon,Sova,vlr
654972_2,Ninetails,Phoenix,Sova,Astra,Viper,Neon,vlr
654970_0,Meikai Dolls,Neon,Raze,Omen,Chamber,Fade,vlr
654970_2,Meikai Dolls,Neon,Viper,Cypher,Sova,Iso,vlr
654969_0,Meikai Dolls,Iso,Sova,Neon,Viper,Cypher,vlr
654969_2,Meikai Dolls,Omen,Neon,Sova,Iso,Cypher,vlr
666338_0,Sasanqua,Omen,Breach,Sova,Neon,Cypher,vlr
666339_0,FENNEL GC,Omen,Viper,Skye,Neon,Raze,vlr
666339_2,FENNEL GC,Viper,Vyse,Fade,Neon,Omen,vlr
666340_0,EOTO,Sova,Cypher,Neon,Omen,Phoenix,vlr
666341_2,Sasanqua,Fade,Phoenix,Astra,Neon,Killjoy,vlr
666342_2,Uwinks,Astra,Yoru,Sova,Harbor,KAY/O,vlr
666340_0,EOTO,Sova,Cypher,Neon,Omen,Phoenix,vlr
666342_2,Uwinks,Astra,Yoru,Sova,Harbor,KAY/O,vlr
666341_2,Sasanqua,Fade,Phoenix,Astra,Neon,Killjoy,vlr
666339_0,FENNEL GC,Omen,Viper,Skye,Neon,Raze,vlr
666339_2,FENNEL GC,Viper,Vyse,Fade,Neon,Omen,vlr
666338_0,Sasanqua,Omen,Breach,Sova,Neon,Cypher,vlr
668760_0,Kitchener Waterloo Pink,Astra,Fade,Phoenix,Chamber,Neon,vlr
668760_2,Kitchener Waterloo Pink,Sage,Skye,Omen,Neon,Cypher,vlr
668760_0,Kitchener Waterloo Pink,Astra,Fade,Phoenix,Chamber,Neon,vlr
668760_2,Kitchener Waterloo Pink,Sage,Skye,Omen,Neon,Cypher,vlr
666686_0,1 cheater 4 chuds,Fade,Phoenix,Brimstone,Killjoy,KAY/O,vlr
666689_2,Max Passion,Gekko,Jett,Harbor,Cypher,Skye,vlr
666690_0,80PercentClear,Reyna,Clove,Jett,Sova,Cypher,vlr
666691_3,OCE5N,Reyna,Yoru,Chamber,Skye,Harbor,vlr
666693_0,breys kfc bucket,Sage,Harbor,Phoenix,Fade,Raze,vlr
666693_2,breys kfc bucket,Omen,Phoenix,KAY/O,Vyse,Gekko,vlr
666694_0,Bipolar Bears,KAY/O,Jett,Brimstone,Cypher,Fade,vlr
666694_2,Bipolar Bears,Sova,Cypher,Raze,Yoru,Clove,vlr
666695_0,Elisabeth Marchini fans,Chamber,Jett,Sage,Harbor,Gekko,vlr
666695_2,Elisabeth Marchini fans,Jett,Brimstone,Vyse,Clove,Gekko,vlr
666695_3,Elisabeth Marchini fans,Jett,Sova,KAY/O,Clove,Harbor,vlr
666697_2,Argon Esports,Jett,Yoru,Fade,Killjoy,Clove,vlr
666700_0,justice for jinwoo,Reyna,Clove,Breach,Cypher,Sova,vlr
666700_2,justice for jinwoo,Cypher,KAY/O,Yoru,Omen,Skye,vlr
666701_2,NXG,Yoru,Iso,Cypher,Astra,Skye,vlr
666703_3,Koala university,Astra,Sova,Sage,Cypher,KAY/O,vlr
666705_0,The Powerpuff Girls,Killjoy,Reyna,Clove,Raze,Fade,vlr
666706_2,last dance,Breach,Clove,Gekko,Jett,Vyse,vlr
666707_0,Hydra Esports,Iso,Fade,Cypher,Clove,Raze,vlr
666708_0,CSP Val Orange,Sova,Sage,Jett,Clove,Yoru,vlr
666708_2,CSP Val Orange,Harbor,Yoru,Deadlock,Fade,Raze,vlr
666709_2,80PercentClear,Jett,Sova,Clove,KAY/O,Deadlock,vlr
666710_0,CRWNZ,Killjoy,KAY/O,Jett,Reyna,Clove,vlr
666713_0,Blue Otter,Omen,Cypher,Sova,Sage,Reyna,vlr
666714_0,Patrick Star GIF,Phoenix,Yoru,Omen,Deadlock,Fade,vlr
